                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.3626,                 4.5728,                 1.8138,                0.00528,                 0.2081,                0.02798,                0.00961,                 3.0174,                 4.0454,                 1.7775,             0.00022092,             0.00022092,             0.00022092
